"_id";correspond;second
5cdf01fe45d3d811cf7724e3;D;lembang
5cdf01fe45d3d811cf7724e4;D;sawah
5cdf01fe45d3d811cf7724e5;D;kaki bukit
5cdf01fe45d3d811cf7724e6;D;dataran rendah
5cdf01fe45d3d811cf7724e7;D;lembah
5cdf01fe45d3d811cf7724e8;D;turun
5cdf01fe45d3d811cf7724e9;D;menurun
5cdf01fe45d3d811cf7724ea;D;sisi belakang
5cdf01fe45d3d811cf7724eb;D;mudik
5cdf01fe45d3d811cf7724ec;D;ulang
5cdf01fe45d3d811cf7724ed;D;rujuk
5cdf01fe45d3d811cf7724ee;D;pulang
5cdf01fe45d3d811cf7724ef;D;putar
5cdf01fe45d3d811cf7724f0;D;mepet
5cdf01fe45d3d811cf7724f1;D;mikro
5cdf01fe45d3d811cf7724f2;D;sedikit
5cdf01fe45d3d811cf7724f3;D;mini
5cdf01fe45d3d811cf7724f4;D;sekepal
5cdf01fe45d3d811cf7724f5;D;remeh
5cdf01fe45d3d811cf7724f6;D;cekak
5cdf01fe45d3d811cf7724f7;D;sipil
5cdf01fe45d3d811cf7724f8;D;cilik
5cdf01fe45d3d811cf7724f9;D;minor
5cdf01fe45d3d811cf7724fa;D;lirih
5cdf01fe45d3d811cf7724fb;D;inferior
5cdf01fe45d3d811cf7724fc;D;lemah
5cdf01fe45d3d811cf7724fd;D;tercela
5cdf01fe45d3d811cf7724fe;D;perlahan-lahan
5cdf01fe45d3d811cf7724ff;D;gemuruh
5cdf01fe45d3d811cf772500;D;pelan
5cdf01fe45d3d811cf772501;D;teras
5cdf01fe45d3d811cf772502;D;punca
5cdf01fe45d3d811cf772503;D;tumpuan
5cdf01fe45d3d811cf772504;D;usul
5cdf01fe45d3d811cf772505;D;panduan
5cdf01fe45d3d811cf772506;D;basis
5cdf01fe45d3d811cf772507;D;pembawaan
5cdf01fe45d3d811cf772508;D;asas
5cdf01fe45d3d811cf772509;D;marga
5cdf01fe45d3d811cf77250a;D;geladak
5cdf01fe45d3d811cf77250b;D;lunas
5cdf01fe45d3d811cf77250c;D;fundamen
5cdf01fe45d3d811cf77250d;D;batu tapakan
5cdf01fe45d3d811cf77250e;D;alasan
5cdf01fe45d3d811cf77250f;D;alur sungai
5cdf01fe45d3d811cf772510;D;memang
5cdf01fe45d3d811cf772511;D;latar
5cdf01fe45d3d811cf772512;D;pantat
5cdf01fe45d3d811cf772513;D;asasi
5cdf01fe45d3d811cf772514;D;motif
5cdf01fe45d3d811cf772515;D;ukuran
5cdf01fe45d3d811cf772516;D;undang-undang
5cdf01fe45d3d811cf772517;D;lantai
5cdf01fe45d3d811cf772518;D;rukun
5cdf01fe45d3d811cf772519;D;rancangan
5cdf01fe45d3d811cf77251a;D;batu sendi
5cdf01fe45d3d811cf77251b;D;pijakan
5cdf01fe45d3d811cf77251c;D;bakat
5cdf01fe45d3d811cf77251d;D;syarat
5cdf01fe45d3d811cf77251e;D;falsafah
5cdf01fe45d3d811cf77251f;D;esensi
5cdf01fe45d3d811cf772520;D;persendian
5cdf01fe45d3d811cf772521;D;perahu
5cdf01fe45d3d811cf772522;D;landasan
5cdf01fe45d3d811cf772523;D;pilar
5cdf01fe45d3d811cf772524;D;fondasi
5cdf01fe45d3d811cf772525;D;saka guru
5cdf01fe45d3d811cf772526;D;prinsip
5cdf01fe45d3d811cf772527;D;baku
5cdf01fe45d3d811cf772528;D;sila
5cdf01fe45d3d811cf772529;D;pedoman
5cdf01fe45d3d811cf77252a;D;tiang
5cdf01fe45d3d811cf77252b;D;hakikat
5cdf01fe45d3d811cf77252c;D;perangai
5cdf01fe45d3d811cf77252d;D;peraturan
5cdf01fe45d3d811cf77252e;D;lincah
5cdf01fe45d3d811cf77252f;D;sigap
5cdf01fe45d3d811cf772530;D;lampias
5cdf01fe45d3d811cf772531;D;suram
5cdf01fe45d3d811cf772532;D;pengawasan
5cdf01fe45d3d811cf772533;D;gerlap
5cdf01fe45d3d811cf772534;D;kilas
5cdf01fe45d3d811cf772535;D;kunjung
5cdf01fe45d3d811cf772536;D;sikap
5cdf01fe45d3d811cf772537;D;lintas
5cdf01fe45d3d811cf772538;D;tinggi
5cdf01fe45d3d811cf772539;D;sangat
5cdf01fe45d3d811cf77253a;D;keren
5cdf01fe45d3d811cf77253b;D;lebat hujan
5cdf01fe45d3d811cf77253c;D;kawakan
5cdf01fe45d3d811cf77253d;D;ber pengalaman
5cdf01fe45d3d811cf77253e;D;sepadan
5cdf01fe45d3d811cf77253f;D;laik
5cdf01fe45d3d811cf772540;D;genap
5cdf01fe45d3d811cf772541;D;sebentar lagi
5cdf01fe45d3d811cf772542;D;demi
5cdf01fe45d3d811cf772543;D;menghulukan
5cdf01fe45d3d811cf772544;D;berkunjung
5cdf01fe45d3d811cf772545;D;pernah
5cdf01fe45d3d811cf772546;D;menyambangi
5cdf01fe45d3d811cf772547;D;erat-erat
5cdf01fe45d3d811cf772548;D;santer
5cdf01fe45d3d811cf772549;D;senter
5cdf01fe45d3d811cf77254a;D;jantung
5cdf01fe45d3d811cf77254b;D;poin
5cdf01fe45d3d811cf77254c;D;biang
5cdf01fe45d3d811cf77254d;D;saripati
5cdf01fe45d3d811cf77254e;D;nukleus
5cdf01fe45d3d811cf77254f;D;intisari
5cdf01fe45d3d811cf772550;D;substansi
5cdf01fe45d3d811cf772551;D;ekstrak
5cdf01fe45d3d811cf772552;D;tergantung
5cdf01fe45d3d811cf772553;D;terserah
5cdf01fe45d3d811cf772554;D;modal
5cdf01ff45d3d811cf772555;D;asal mula
5cdf01ff45d3d811cf772556;D;topik
5cdf01ff45d3d811cf772557;D;pelataran
5cdf01ff45d3d811cf772558;D;pekarangan
5cdf01ff45d3d811cf772559;D;tanah kampung
5cdf01ff45d3d811cf77255a;D;serambi
5cdf01ff45d3d811cf77255b;D;atrium
5cdf01ff45d3d811cf77255c;D;balkon
5cdf01ff45d3d811cf77255d;D;peranginan
5cdf01ff45d3d811cf77255e;D;selasar
5cdf01ff45d3d811cf77255f;D;permukaan
5cdf01ff45d3d811cf772560;D;dekor
5cdf01ff45d3d811cf772561;D;hiasan
5cdf01ff45d3d811cf772562;D;perlak
5cdf01ff45d3d811cf772563;D;ciptaan
5cdf01ff45d3d811cf772564;D;buatan
5cdf01ff45d3d811cf772565;D;komoditas
5cdf01ff45d3d811cf772566;D;gaji
5cdf01ff45d3d811cf772567;D;hitungan
5cdf01ff45d3d811cf772568;D;bayaran
5cdf01ff45d3d811cf772569;D;penghasilan
5cdf01ff45d3d811cf77256a;D;uang
5cdf01ff45d3d811cf77256b;D;perolehan
5cdf01ff45d3d811cf77256c;D;pencarian
5cdf01ff45d3d811cf77256d;D;honorarium
5cdf01ff45d3d811cf77256e;D;pemasukan
5cdf01ff45d3d811cf77256f;D;penemuan
5cdf01ff45d3d811cf772570;D;keping
5cdf01ff45d3d811cf772571;D;biji
5cdf01ff45d3d811cf772572;D;potong
5cdf01ff45d3d811cf772573;D;lanjutan
5cdf01ff45d3d811cf772574;D;susulan
5cdf01ff45d3d811cf772575;D;terusan
5cdf01ff45d3d811cf772576;D;tambahan
5cdf01ff45d3d811cf772577;D;sambungan
5cdf01ff45d3d811cf772578;D;imbas
5cdf01ff45d3d811cf772579;D;benturan
5cdf01ff45d3d811cf77257a;D;tempat
5cdf01ff45d3d811cf77257b;D;perbuatan
5cdf01ff45d3d811cf77257c;D;rezeki
5cdf01ff45d3d811cf77257d;D;pencapaian
5cdf01ff45d3d811cf77257e;D;imbalan
5cdf01ff45d3d811cf77257f;D;balasan
5cdf01ff45d3d811cf772580;D;kelanjutan
5cdf01ff45d3d811cf772581;D;risiko
5cdf01ff45d3d811cf772582;D;ganjaran
5cdf01ff45d3d811cf772583;D;reaksi
5cdf01ff45d3d811cf772584;D;soal
5cdf01ff45d3d811cf772585;D;perhitungan
5cdf01ff45d3d811cf772586;D;rekanan
5cdf01ff45d3d811cf772587;D;rekenan
5cdf01ff45d3d811cf772588;D;perkiraan
5cdf01ff45d3d811cf772589;D;bilangan
5cdf01ff45d3d811cf77258a;D;karya
5cdf01ff45d3d811cf77258b;D;rekaan
5cdf01ff45d3d811cf77258c;D;keluaran
5cdf01ff45d3d811cf77258d;D;betapa
5cdf01ff45d3d811cf77258e;D;bentukan
5cdf01ff45d3d811cf77258f;D;desain
5cdf01ff45d3d811cf772590;D;sintetis
5cdf01ff45d3d811cf772591;D;pekerjaan
5cdf01ff45d3d811cf772592;D;kreasi
5cdf01ff45d3d811cf772593;D;masakan
5cdf01ff45d3d811cf772594;D;gubahan
5cdf01ff45d3d811cf772595;D;pembuatan
5cdf01ff45d3d811cf772596;D;penerapan
5cdf01ff45d3d811cf772597;D;surat berharga
5cdf01ff45d3d811cf772598;D;upaya
5cdf01ff45d3d811cf772599;D;kata hati
5cdf01ff45d3d811cf77259a;D;buah pikiran
5cdf01ff45d3d811cf77259b;D;kreativitas
5cdf01ff45d3d811cf77259c;D;bisikan
5cdf01ff45d3d811cf77259d;D;suara halus
5cdf01ff45d3d811cf77259e;D;gagasan
5cdf01ff45d3d811cf77259f;D;inventivitas
5cdf01ff45d3d811cf7725a0;D;daya cipta
5cdf01ff45d3d811cf7725a1;D;gerak hati
5cdf01ff45d3d811cf7725a2;D;estimasi
5cdf01ff45d3d811cf7725a3;D;kepatutan
5cdf01ff45d3d811cf7725a4;D;penerimaan
5cdf01ff45d3d811cf7725a5;D;ijtihad
5cdf01ff45d3d811cf7725a6;D;visi
5cdf01ff45d3d811cf7725a7;D;pengambilan
5cdf01ff45d3d811cf7725a8;D;dugaan
5cdf01ff45d3d811cf7725a9;D;rintisan
5cdf01ff45d3d811cf7725aa;D;daya usaha
5cdf01ff45d3d811cf7725ab;D;prakarsa
5cdf01ff45d3d811cf7725ac;D;ikhtiar
5cdf01ff45d3d811cf7725ad;D;rasa hati
5cdf01ff45d3d811cf7725ae;D;konsep
5cdf01ff45d3d811cf7725af;D;lintas akal
5cdf01ff45d3d811cf7725b0;D;daya pikir
5cdf01ff45d3d811cf7725b1;D;renungan
5cdf01ff45d3d811cf7725b2;D;ingatan
5cdf01ff45d3d811cf7725b3;D;idaman
5cdf01ff45d3d811cf7725b4;D;kenang-kenangan
5cdf01ff45d3d811cf7725b5;D;damba
5cdf01ff45d3d811cf7725b6;D;dambaan
5cdf01ff45d3d811cf7725b7;D;haluan
5cdf01ff45d3d811cf7725b8;D;harapan
5cdf01ff45d3d811cf7725b9;D;draf
5cdf01ff45d3d811cf7725ba;D;corat-coret
5cdf01ff45d3d811cf7725bb;D;imaji
5cdf01ff45d3d811cf7725bc;D;coret-coretan
5cdf01ff45d3d811cf7725bd;D;rengrengan
5cdf01ff45d3d811cf7725be;D;citra
5cdf01ff45d3d811cf7725bf;D;apresiasi
5cdf01ff45d3d811cf7725c0;D;artian
5cdf01ff45d3d811cf7725c1;D;tanggapan
5cdf01ff45d3d811cf7725c2;D;konsepsi
5cdf01ff45d3d811cf7725c3;D;pemahaman
5cdf01ff45d3d811cf7725c4;D;serapan
5cdf01ff45d3d811cf7725c5;D;pengenalan
5cdf01ff45d3d811cf7725c6;D;rekam
5cdf01ff45d3d811cf7725c7;D;rayuan
5cdf01ff45d3d811cf7725c8;D;bujukan
5cdf01ff45d3d811cf7725c9;D;lamunan
5cdf01ff45d3d811cf7725ca;D;imajinasi
5cdf01ff45d3d811cf7725cb;D;impian
5cdf01ff45d3d811cf7725cc;D;bayang-bayang
5cdf01ff45d3d811cf7725cd;D;representasi
5cdf01ff45d3d811cf7725ce;D;potret
5cdf01ff45d3d811cf7725cf;D;cermin
5cdf01ff45d3d811cf7725d0;D;penilaian
5cdf01ff45d3d811cf7725d1;D;jawaban
5cdf01ff45d3d811cf7725d2;D;sahutan
5cdf01ff45d3d811cf7725d3;D;tangkisan
5cdf01ff45d3d811cf7725d4;D;respons
5cdf01ff45d3d811cf7725d5;D;keunggulan
5cdf01ff45d3d811cf7725d6;D;ketinggalan
5cdf01ff45d3d811cf7725d7;D;ketangguhan
5cdf01ff45d3d811cf7725d8;D;keandalan
5cdf01ff45d3d811cf7725d9;D;keutamaan
5cdf01ff45d3d811cf7725da;D;kehebatan
5cdf01ff45d3d811cf7725db;D;pengontrolan
5cdf01ff45d3d811cf7725dc;D;koreksi
5cdf01ff45d3d811cf7725dd;D;eksperimen
5cdf01ff45d3d811cf7725de;D;diagnosis
5cdf01ff45d3d811cf7725df;D;pengusulan
5cdf01ff45d3d811cf7725e0;D;penyeliaan
5cdf01ff45d3d811cf7725e1;D;penanggulangan
5cdf01ff45d3d811cf7725e2;D;penjagaan
5cdf01ff45d3d811cf7725e3;D;survei
5cdf01ff45d3d811cf7725e4;D;peninjauan
5cdf01ff45d3d811cf7725e5;D;berwibawa
5cdf01ff45d3d811cf7725e6;D;berimbas
5cdf01ff45d3d811cf7725e7;D;berdampak
5cdf01ff45d3d811cf7725e8;D;berakibat
5cdf01ff45d3d811cf7725e9;D;berkemampuan
5cdf01ff45d3d811cf7725ea;D;samudra
5cdf01ff45d3d811cf7725eb;D;mulia
5cdf01ff45d3d811cf7725ec;D;berkembang
5cdf01ff45d3d811cf7725ed;D;akbar
5cdf01ff45d3d811cf7725ee;D;luhur
5cdf01ff45d3d811cf7725ef;D;gede
5cdf01ff45d3d811cf7725f0;D;dewasa
5cdf01ff45d3d811cf7725f1;D;langgam
5cdf01ff45d3d811cf7725f2;D;tongkrongan
5cdf01ff45d3d811cf7725f3;D;tabah
5cdf01ff45d3d811cf7725f4;D;demen
5cdf01ff45d3d811cf7725f5;D;berwenang
5cdf01ff45d3d811cf7725f6;D;berkompeten
5cdf01ff45d3d811cf7725f7;D;bercakap
5cdf01ff45d3d811cf7725f8;D;bersumbu
5cdf01ff45d3d811cf7725f9;D;awet
5cdf01ff45d3d811cf7725fa;D;abadi
5cdf01ff45d3d811cf7725fb;D;lestari
5cdf01ff45d3d811cf7725fc;D;langgeng
5cdf01ff45d3d811cf7725fd;D;kocak
5cdf01ff45d3d811cf7725fe;D;teruji
5cdf01ff45d3d811cf7725ff;D;tenggang
5cdf01ff45d3d811cf772600;D;bertapa
5cdf01ff45d3d811cf772601;D;pujangga
5cdf01ff45d3d811cf772602;D;pengarang
5cdf01ff45d3d811cf772603;D;jodoh
5cdf01ff45d3d811cf772604;D;menerobos
5cdf01ff45d3d811cf772605;D;terang-terangan
5cdf01ff45d3d811cf772606;D;kekal
5cdf01ff45d3d811cf772607;D;menyentuh
5cdf01ff45d3d811cf772608;D;menggenggam
5cdf01ff45d3d811cf772609;D;mengantongi
5cdf01ff45d3d811cf77260a;D;lelah
5cdf01ff45d3d811cf77260b;D;menggapai
5cdf01ff45d3d811cf77260c;D;mengulurkan
5cdf01ff45d3d811cf77260d;D;memetik
5cdf01ff45d3d811cf77260e;D;tiba di
5cdf01ff45d3d811cf77260f;D;memperoleh
5cdf01ff45d3d811cf772610;D;merengkuh
5cdf01ff45d3d811cf772611;D;letih
5cdf01ff45d3d811cf772612;D;cape
5cdf01ff45d3d811cf772613;D;capek
5cdf01ff45d3d811cf772614;D;menjangkau
5cdf01ff45d3d811cf772615;D;meraih
5cdf01ff45d3d811cf772616;D;menyampaikan
5cdf01ff45d3d811cf772617;D;ampe
5cdf01ff45d3d811cf772618;D;hingga
5cdf01ff45d3d811cf772619;D;mendatangi
5cdf01ff45d3d811cf77261a;D;mencukupi
5cdf01ff45d3d811cf77261b;D;memboyong
5cdf01ff45d3d811cf77261c;D;mengumpulkan
5cdf01ff45d3d811cf77261d;D;menyebar
5cdf01ff45d3d811cf77261e;D;mencetak
5cdf01ff45d3d811cf77261f;D;menjaring
5cdf01ff45d3d811cf772620;D;mewarisi
5cdf01ff45d3d811cf772621;D;mendapati
5cdf01ff45d3d811cf772622;D;mengetemui
5cdf01ff45d3d811cf772623;D;merespons panggilan
5cdf01ff45d3d811cf772624;D;mengalami
5cdf01ff45d3d811cf772625;D;mengunjungi
5cdf01ff45d3d811cf772626;D;merasakan
5cdf01ff45d3d811cf772627;D;mendeteksi
5cdf01ff45d3d811cf772628;D;mengindra
5cdf01ff45d3d811cf772629;D;cium
5cdf01ff45d3d811cf77262a;D;dikenai
5cdf01ff45d3d811cf77262b;D;beroleh
5cdf01ff45d3d811cf77262c;D;menemukan
5cdf01ff45d3d811cf77262d;D;menciptakan
5cdf01ff45d3d811cf77262e;D;cantum
5cdf01ff45d3d811cf77262f;D;mengecup
5cdf01ff45d3d811cf772630;D;membaui
5cdf01ff45d3d811cf772631;D;mengendus
5cdf01ff45d3d811cf772632;D;mengetahui
5cdf01ff45d3d811cf772633;D;berciuman
5cdf01ff45d3d811cf772634;D;menangkap
5cdf01ff45d3d811cf772635;D;memberitahukan
5cdf01ff45d3d811cf772636;D;menyatakan
5cdf01ff45d3d811cf772637;D;mendefinisikan
5cdf01ff45d3d811cf772638;D;merumuskan
5cdf01ff45d3d811cf772639;D;menetapkan
5cdf01ff45d3d811cf77263a;D;memastikan
5cdf01ff45d3d811cf77263b;D;mensyaratkan
5cdf01ff45d3d811cf77263c;D;menggariskan
5cdf01ff45d3d811cf77263d;D;membatasi
5cdf01ff45d3d811cf77263e;D;menebak
5cdf01ff45d3d811cf77263f;D;menyungguhkan
5cdf01ff45d3d811cf772640;D;mengukuhkan
5cdf01ff45d3d811cf772641;D;menegaskan
5cdf01ff45d3d811cf772642;D;meyakin-yakini
5cdf01ff45d3d811cf772643;D;mengesahkan
5cdf01ff45d3d811cf772644;D;meyakinkan
5cdf01ff45d3d811cf772645;D;memositifkan
5cdf01ff45d3d811cf772646;D;menunjuk
5cdf01ff45d3d811cf772647;D;meletakkan
5cdf01ff45d3d811cf772648;D;menguatkan
5cdf01ff45d3d811cf772649;D;mengelukan
5cdf01ff45d3d811cf77264a;D;mengarak
5cdf01ff45d3d811cf77264b;D;mengikrarkan
5cdf01ff45d3d811cf77264c;D;menandatangani
5cdf01ff45d3d811cf77264d;D;memberlakukan
5cdf01ff45d3d811cf77264e;D;membenarkan
5cdf01ff45d3d811cf77264f;D;melegalisasi
5cdf01ff45d3d811cf772650;D;menyahihkan
5cdf01ff45d3d811cf772651;D;mengabsahkan
5cdf01ff45d3d811cf772652;D;meresmikan
5cdf01ff45d3d811cf772653;D;memungut
5cdf01ff45d3d811cf772654;D;menjalani
5cdf01ff45d3d811cf772655;D;menuruti
5cdf01ff45d3d811cf772656;D;adopsi
5cdf01ff45d3d811cf772657;D;mempekerjakan
5cdf01ff45d3d811cf772658;D;mempertunjukkan
5cdf01ff45d3d811cf772659;D;mengutip
5cdf01ff45d3d811cf77265a;D;memesan
5cdf01ff45d3d811cf77265b;D;ditemukan
5cdf01ff45d3d811cf77265c;D;mungkin
5cdf01ff45d3d811cf77265d;D;terima
5cdf01ff45d3d811cf77265e;D;meyakini
5cdf01ff45d3d811cf77265f;D;mengikuti
5cdf01ff45d3d811cf772660;D;memercayai
5cdf01ff45d3d811cf772661;D;memeluk kepercayaan
5cdf01ff45d3d811cf772662;D;mematuhi
5cdf01ff45d3d811cf772663;D;mengizinkan
5cdf01ff45d3d811cf772664;D;memperbenar
5cdf01ff45d3d811cf772665;D;meluruskan
5cdf01ff45d3d811cf772666;D;bersaksi
5cdf01ff45d3d811cf772667;D;menyetujui
5cdf01ff45d3d811cf772668;D;memperbaiki
5cdf01ff45d3d811cf772669;D;membetulkan
5cdf01ff45d3d811cf77266a;D;meluluskan
5cdf01ff45d3d811cf77266b;D;jabat
5cdf01ff45d3d811cf77266c;D;menyahut
5cdf01ff45d3d811cf77266d;D;menjawat
5cdf01ff45d3d811cf77266e;D;menadah
5cdf01ff45d3d811cf77266f;D;mengacara
5cdf01ff45d3d811cf772670;D;membumi
5cdf01ff45d3d811cf772671;D;sejuk hati
5cdf01ff45d3d811cf772672;D;asyik
5cdf01ff45d3d811cf772673;D;makmur
5cdf01ff45d3d811cf772674;D;marem
5cdf01ff45d3d811cf772675;D;tersipu-sipu
5cdf01ff45d3d811cf772676;D;bercepat-cepat
5cdf01ff45d3d811cf772677;D;serempak
5cdf01ff45d3d811cf772678;D;seketika
5cdf01ff45d3d811cf772679;D;tengok-tengok
5cdf01ff45d3d811cf77267a;D;dengan nama
5cdf01ff45d3d811cf77267b;D;baru saja
5cdf01ff45d3d811cf77267c;D;saat
5cdf01ff45d3d811cf77267d;D;begitu
5cdf01ff45d3d811cf77267e;D;apabila
5cdf01ff45d3d811cf77267f;D;positivistik
5cdf01ff45d3d811cf772680;D;kentara
5cdf01ff45d3d811cf772681;D;mencocok
5cdf01ff45d3d811cf772682;D;gamblang
5cdf01ff45d3d811cf772683;D;terbatas
5cdf01ff45d3d811cf772684;D;berbentuk
5cdf01ff45d3d811cf772685;D;transparansi
5cdf01ff45d3d811cf772686;D;riil
5cdf01ff45d3d811cf772687;D;berwujud
5cdf01ff45d3d811cf772688;D;global
5cdf01ff45d3d811cf772689;D;terajut
5cdf01ff45d3d811cf77268a;D;berjumpa
5cdf01ff45d3d811cf77268b;D;terlaksana
5cdf01ff45d3d811cf77268c;D;kedapatan
5cdf01ff45d3d811cf77268d;D;berpapasan
5cdf01ff45d3d811cf77268e;D;jumpa muka
5cdf01ff45d3d811cf77268f;D;berdendang
5cdf01ff45d3d811cf772690;D;bertingkah
5cdf01ff45d3d811cf772691;D;perihal
5cdf01ff45d3d811cf772692;D;peristiwa
5cdf01ff45d3d811cf772693;D;afair
5cdf01ff45d3d811cf772694;D;terjadinya
5cdf01ff45d3d811cf772695;D;sepak terjang
5cdf01ff45d3d811cf772696;D;tindak tanduk
5cdf01ff45d3d811cf772697;D;perjalanan
5cdf01ff45d3d811cf772698;D;tingkah laku
5cdf01ff45d3d811cf772699;D;aktivitas
5cdf01ff45d3d811cf77269a;D;debaran
5cdf01ff45d3d811cf77269b;D;gerak gerik
5cdf01ff45d3d811cf77269c;D;keaktifan
5cdf01ff45d3d811cf77269d;D;perusahaan
5cdf01ff45d3d811cf77269e;D;daya upaya
5cdf01ff45d3d811cf77269f;D;ventura
5cdf01ff45d3d811cf7726a0;D;olahraga
5cdf01ff45d3d811cf7726a1;D;gerak-gerik
5cdf01ff45d3d811cf7726a2;D;kesibukan
5cdf01ff45d3d811cf7726a3;D;gerak laku
5cdf01ff45d3d811cf7726a4;D;judul
5cdf01ff45d3d811cf7726a5;D;adres
5cdf01ff45d3d811cf7726a6;D;obyek
5cdf01ff45d3d811cf7726a7;D;perumahan
5cdf01ff45d3d811cf7726a8;D;kebijakan
5cdf01ff45d3d811cf7726a9;D;kebutuhan
5cdf01ff45d3d811cf7726aa;D;fisik
5cdf01ff45d3d811cf7726ab;D;konfigurasi
5cdf01ff45d3d811cf7726ac;D;butir
5cdf01ff45d3d811cf7726ad;D;titik
5cdf01ff45d3d811cf7726ae;D;animo
5cdf01ff45d3d811cf7726af;D;kehasratan
5cdf01ff45d3d811cf7726b0;D;orientasi
5cdf01ff45d3d811cf7726b1;D;arah-arah
5cdf01ff45d3d811cf7726b2;D;penjuru
5cdf01ff45d3d811cf7726b3;D;bergeser
5cdf01ff45d3d811cf7726b4;D;urgensi
5cdf01ff45d3d811cf7726b5;D;kesempatan
5cdf01ff45d3d811cf7726b6;D;peluang
5cdf01ff45d3d811cf7726b7;D;pengharapan
5cdf01ff45d3d811cf7726b8;D;prospek
5cdf01ff45d3d811cf7726b9;I;bermoral
5cdf01ff45d3d811cf7726ba;I;berkarakter
5cdf01ff45d3d811cf7726bb;I;berperangai
5cdf01ff45d3d811cf7726bc;I;berbudi pekerti
5cdf01ff45d3d811cf7726bd;I;berkelakuan
5cdf01ff45d3d811cf7726be;I;berkepribadian
5cdf01ff45d3d811cf7726bf;I;bermaksud
5cdf01ff45d3d811cf7726c0;I;berkeinginan
5cdf01ff45d3d811cf7726c1;I;bertekad
5cdf01ff45d3d811cf7726c2;I;berhajat
5cdf01ff45d3d811cf7726c3;I;berniat
5cdf01ff45d3d811cf7726c4;I;bercita-cita
5cdf01ff45d3d811cf7726c5;I;beriktikad
5cdf01ff45d3d811cf7726c6;I;berminat
5cdf01ff45d3d811cf7726c7;I;berkemauan
5cdf01ff45d3d811cf7726c8;I;berharap
5cdf01ff45d3d811cf7726c9;I;dahsyat
5cdf01ff45d3d811cf7726ca;I;mencolok
5cdf01ff45d3d811cf7726cb;I;tekun
5cdf01ff45d3d811cf7726cc;I;bercorak
5cdf01ff45d3d811cf7726cd;I;berunsur
5cdf01ff45d3d811cf7726ce;I;berupa
5cdf01ff45d3d811cf7726cf;I;tegak
5cdf01ff45d3d811cf7726d0;I;tegap
5cdf01ff45d3d811cf7726d1;I;elok
5cdf01ff45d3d811cf7726d2;I;gagah
5cdf01ff45d3d811cf7726d3;I;berspirit
5cdf01ff45d3d811cf7726d4;I;berambisi
5cdf01ff45d3d811cf7726d5;I;berencana
5cdf01ff45d3d811cf7726d6;I;beraspirasi
5cdf01ff45d3d811cf7726d7;I;terdorong
5cdf01ff45d3d811cf7726d8;I;menggelorakan
5cdf01ff45d3d811cf7726d9;I;memotivasi
5cdf01ff45d3d811cf7726da;I;mengaktifkan
5cdf01ff45d3d811cf7726db;I;menggalakkan
5cdf01ff45d3d811cf7726dc;I;menyulut
5cdf01ff45d3d811cf7726dd;I;menstimulasi
5cdf01ff45d3d811cf7726de;I;menggiatkan  memacu
5cdf01ff45d3d811cf7726df;I;memecut
5cdf01ff45d3d811cf7726e0;I;mendorong
5cdf01ff45d3d811cf7726e1;I;membakar
5cdf01ff45d3d811cf7726e2;I;gesit
5cdf01ff45d3d811cf7726e3;I;gigih
5cdf01ff45d3d811cf7726e4;I;menyemangati
5cdf01ff45d3d811cf7726e5;I;mengobarkan
5cdf01ff45d3d811cf7726e6;I;berapi-api
5cdf01ff45d3d811cf7726e7;I;berkobar-kobar
5cdf01ff45d3d811cf7726e8;I;menyala-nyala
5cdf01ff45d3d811cf7726e9;I;bergelora
5cdf01ff45d3d811cf7726ea;I;aktif
5cdf01ff45d3d811cf7726eb;I;berwatak
5cdf01ff45d3d811cf7726ec;I;dinamis
5cdf01ff45d3d811cf7726ed;I;energik
5cdf01ff45d3d811cf7726ee;I;berkehendak
5cdf01ff45d3d811cf7726ef;I;getol
5cdf01ff45d3d811cf7726f0;I;bersifat
5cdf01ff45d3d811cf7726f1;I;berhasrat
5cdf01ff45d3d811cf7726f2;I;agresif
5cdf01ff45d3d811cf7726f3;I;berkobarkobar
5cdf01ff45d3d811cf7726f4;I;meluap-luap
5cdf01ff45d3d811cf7726f5;I;membaca
5cdf01ff45d3d811cf7726f6;I;menggebu-gebu
5cdf01ff45d3d811cf7726f7;I;timbul
5cdf01ff45d3d811cf7726f8;I;berproses
5cdf01ff45d3d811cf7726f9;I;beraksi
5cdf01ff45d3d811cf7726fa;I;bekerja
5cdf01ff45d3d811cf7726fb;I;beroperasi
5cdf01ff45d3d811cf7726fc;I;berperan
5cdf01ff45d3d811cf7726fd;I;bergerak
5cdf01ff45d3d811cf7726fe;I;berfungsi
5cdf01ff45d3d811cf7726ff;I;sibuk
5cdf01ff45d3d811cf772700;I;tangkas
5cdf01ff45d3d811cf772701;I;bersungguh-sungguh
5cdf01ff45d3d811cf772702;I;main
5cdf01ff45d3d811cf772703;I;menggelora
5cdf01ff45d3d811cf772704;I;dorongan
5cdf01ff45d3d811cf772705;I;vitalitas
5cdf01ff45d3d811cf772706;I;sinar
5cdf01ff45d3d811cf772707;I;spirit
5cdf01ff45d3d811cf772708;I;minat
5cdf01ff45d3d811cf772709;I;aspirasi
5cdf01ff45d3d811cf77270a;I;dinamika
5cdf01ff45d3d811cf77270b;I;daya hidup
5cdf01ff45d3d811cf77270c;I;ambisi
5cdf01ff45d3d811cf77270d;I;bertabiat
5cdf01ff45d3d811cf77270e;I;berperilaku
5cdf01ff45d3d811cf77270f;I;berumah
