_id;correspond;second
5cb0f38b9e1a9a22af0945b8;D;lunas
5cb0f38b9e1a9a22af0945b9;D;fundamen
5cb0f38b9e1a9a22af0945ba;D;batu tapakan
5cb0f38b9e1a9a22af0945bb;D;mudasir
5cb0f38b9e1a9a22af0945bc;D;substrat
5cb0f38c9e1a9a22af0945bd;D;alasan
5cb0f38c9e1a9a22af0945be;D;alur sungai
5cb0f38c9e1a9a22af0945bf;D;tonggak
5cb0f38c9e1a9a22af0945c0;D;radiks
5cb0f38c9e1a9a22af0945c1;D;memang
5cb0f38c9e1a9a22af0945c2;D;lunas kapal
5cb0f38c9e1a9a22af0945c3;D;latar
5cb0f38c9e1a9a22af0945c4;D;pantat
5cb0f38c9e1a9a22af0945c5;D;asasi
5cb0f38c9e1a9a22af0945c6;D;motif
5cb0f38c9e1a9a22af0945c7;D;ukuran
5cb0f38c9e1a9a22af0945c8;D;undang-undang
5cb0f38c9e1a9a22af0945c9;D;lantai
5cb0f38c9e1a9a22af0945ca;D;pribadi
5cb0f38c9e1a9a22af0945cb;D;rukun
5cb0f38c9e1a9a22af0945cc;D;abc
5cb0f38c9e1a9a22af0945cd;D;rancangan
5cb0f38c9e1a9a22af0945ce;D;batu sendi
5cb0f38c9e1a9a22af0945cf;D;pijakan
5cb0f38c9e1a9a22af0945d0;D;bakat
5cb0f38c9e1a9a22af0945d1;D;syarat
5cb0f38c9e1a9a22af0945d2;D;lambar
5cb0f38c9e1a9a22af0945d3;D;falsafah
5cb0f38c9e1a9a22af0945d4;D;esensi
5cb0f38c9e1a9a22af0945d5;D;hukum
5cb0f38c9e1a9a22af0945d6;D;persendian
5cb0f38c9e1a9a22af0945d7;D;perahu
5cb0f38c9e1a9a22af0945d8;D;landasan
5cb0f38c9e1a9a22af0945d9;D;pegangan
5cb0f38c9e1a9a22af0945da;D;tala
5cb0f38c9e1a9a22af0945db;D;patokan
5cb0f38c9e1a9a22af0945dc;D;pilar
5cb0f38c9e1a9a22af0945dd;D;fondasi
5cb0f38c9e1a9a22af0945de;D;saka guru
5cb0f38c9e1a9a22af0945df;D;prinsip
5cb0f38c9e1a9a22af0945e0;D;baku
5cb0f38c9e1a9a22af0945e1;D;sila
5cb0f38c9e1a9a22af0945e2;D;pedoman
5cb0f38c9e1a9a22af0945e3;D;tiang
5cb0f38c9e1a9a22af0945e4;D;hakikat
5cb0f38c9e1a9a22af0945e5;D;perangai
5cb0f38c9e1a9a22af0945e6;D;peraturan
5cb0f38d9e1a9a22af0945e8;D;kolong-kolong
5cb0f38d9e1a9a22af0945e9;D;korok
5cb0f3929e1a9a22af0945eb;I;bertabiat
5cb0f3929e1a9a22af0945ec;I;berperilaku
5cb0f3af9e1a9a22af094694;C;putih
5cb0f3af9e1a9a22af094695;C;transparan
5cb0f3af9e1a9a22af094696;C;membening
5cb0f3b39e1a9a22af09469a;C;gilap
5cb0f3b39e1a9a22af09469b;C;relang
5cb0f3b39e1a9a22af09469c;C;relap
5cb0f3b39e1a9a22af09469d;C;kilat
5cb0f3b49e1a9a22af09469f;C;suceng
5cb0f3b59e1a9a22af0946a0;C;bonafide
5cb0f3b69e1a9a22af0946a2;C;hilang
5cb0f3b69e1a9a22af0946a3;C;amblas
5cb0f3b69e1a9a22af0946a4;C;binasa
5cb0f3b69e1a9a22af0946a5;C;tandas
5cb0f3b69e1a9a22af0946a6;C;mengikis
5cb0f3b79e1a9a22af0946a7;C;natur
5cb0f3b79e1a9a22af0946a8;C;jati
5cb0f3b79e1a9a22af0946a9;C;totok
5cb0f3b79e1a9a22af0946aa;C;baik-baik
5cb0f3b79e1a9a22af0946ab;C;sejati
5cb0f3b79e1a9a22af0946ac;C;khalis
5cb0f3b79e1a9a22af0946ad;C;indigenos
5cb0f3b79e1a9a22af0946ae;C;bibit buwit
5cb0f3b79e1a9a22af0946af;C;bumiputra
5cb0f3b79e1a9a22af0946b0;C;orisinal
5cb0f3b79e1a9a22af0946b1;C;pribumi
5cb0f3b79e1a9a22af0946b2;C;anak negeri
5cb0f3b79e1a9a22af0946b3;C;natural
5cb0f3b89e1a9a22af0946b4;C;sepi
5cb0f3b89e1a9a22af0946b5;C;sunyi
5cb0f3b89e1a9a22af0946b6;C;nyenyat
5cb0f3b89e1a9a22af0946b7;C;senyap
5cb0f3b89e1a9a22af0946b8;C;lengang
5cb0f3b99e1a9a22af0946b9;C;cogah
5cb0f3b99e1a9a22af0946ba;C;elegan
5cb0f3b99e1a9a22af0946bb;C;neces
5cb0f3ba9e1a9a22af0946bc;C;safi
5cb0f3ba9e1a9a22af0946bd;C;tahir
5cb0f3ba9e1a9a22af0946be;C;masif
5cb0f3bc9e1a9a22af0946bf;C;persis
5cb0f3bc9e1a9a22af0946c0;C;piawai
5cb0f3bc9e1a9a22af0946c1;C;cocok
5cb0f3bc9e1a9a22af0946c2;C;adil
5cb0f3bc9e1a9a22af0946c3;C;banget
5cb0f3bc9e1a9a22af0946c4;C;sesuai
5cb0f3bc9e1a9a22af0946c5;C;betulan
5cb0f3bd9e1a9a22af0946c7;C;tulus ikhlas
5cb0f3bf9e1a9a22af0946c9;C;sadik
5cb0f3c19e1a9a22af0946cb;C;mandul
5cb0f3c19e1a9a22af0946cc;C;infertil
5cb0f3c19e1a9a22af0946cd;C;suci hama
5cb0f3c19e1a9a22af0946ce;C;majir
5cb0f3c19e1a9a22af0946cf;C;subur
5cb0f3c19e1a9a22af0946d0;C;antiseptik
5cb0f3c19e1a9a22af0946d1;C;impoten
5cb0f3c29e1a9a22af0946d3;C;kalas
5cb0f3c29e1a9a22af0946d4;C;hanyut
5cb0f3c29e1a9a22af0946d5;C;timpas
5cb0f3c39e1a9a22af0946d6;C;garis
5cb0f3c39e1a9a22af0946d7;C;berakal
5cb0f3c39e1a9a22af0946d8;C;retak
5cb0f3c39e1a9a22af0946d9;C;benderang
5cb0f3c39e1a9a22af0946da;C;gilang
5cb0f3c49e1a9a22af0946db;C;sesudah
5cb0f3c49e1a9a22af0946dc;C;gugur
5cb0f3c49e1a9a22af0946dd;C;damas
5cb0f3c49e1a9a22af0946de;C;tamat
5cb0f3c49e1a9a22af0946df;C;bubar
5cb0f3c49e1a9a22af0946e0;C;kosong
5cb0f3c49e1a9a22af0946e1;C;punah
5cb0f3c49e1a9a22af0946e2;C;khatam
5cb0f3c49e1a9a22af0946e3;C;rugi
5cb0f3c49e1a9a22af0946e4;C;melindap
5cb0f3c49e1a9a22af0946e5;C;maka
5cb0f3c59e1a9a22af0946e6;C;usai
5cb0f3c59e1a9a22af0946e7;C;tohor
5cb0f3c59e1a9a22af0946e8;C;gentas
5cb0f3c59e1a9a22af0946e9;C;lesap
5cb0f3c59e1a9a22af0946ea;C;tandus
5cb0f3c59e1a9a22af0946eb;C;jilah
5cb0f3c59e1a9a22af0946ec;C;luruh
5cb0f3c59e1a9a22af0946ed;C;tamam
5cb0f3c59e1a9a22af0946ee;C;berhenti
5cb0f3c59e1a9a22af0946ef;C;tumpas
5cb0f3c59e1a9a22af0946f0;C;jatuh
5cb0f3c59e1a9a22af0946f1;C;melindang
5cb0f3c59e1a9a22af0946f2;C;final
5cb0f3c59e1a9a22af0946f3;C;suntuk
5cb0f3c59e1a9a22af0946f4;C;lewat
5cb0f3c59e1a9a22af0946f5;C;lenyap
5cb0f3c59e1a9a22af0946f6;C;tewas
5cb0f3c79e1a9a22af0946f7;C;lurus akal
5cb0f3c79e1a9a22af0946f8;C;terus terang
5cb0f3c79e1a9a22af0946f9;C;lempeng hati
5cb0f3c79e1a9a22af0946fa;C;cekdel
5cb0f3c79e1a9a22af0946fb;C;sidik
5cb0f3c79e1a9a22af0946fc;C;bulat hati
5cb0f3c79e1a9a22af0946fd;C;validitas
5cb0f3c79e1a9a22af0946fe;C;putih hati
5cb0f3c79e1a9a22af0946ff;C;cengli
5cb0f3c79e1a9a22af094700;C;blak-blakan
5cb0f3c89e1a9a22af094701;C;runtut
5cb0f3d29e1a9a22af094703;C;sidang
5cb0f3d29e1a9a22af094704;C;dewan
5cb0f3d29e1a9a22af094705;C;permai
5cb0f3d29e1a9a22af094706;C;indah
5cb0f3d29e1a9a22af094707;C;cantik
5cb0f3d29e1a9a22af094708;C;artistik
5cb0f3d29e1a9a22af094709;C;forum
5cb0f3d29e1a9a22af09470a;C;rapat
5cb0f3d29e1a9a22af09470b;C;kerapatan
5cb0f3d39e1a9a22af09470c;C;perkenan
5cb0f3d39e1a9a22af09470d;C;rida
5cb0f3d39e1a9a22af09470e;C;tulus hati
5cb0f3d39e1a9a22af09470f;C;bersedia
5cb0f3d49e1a9a22af094710;C;berkilauan
5cb0f3d49e1a9a22af094711;C;tergelang-gelang
5cb0f3d49e1a9a22af094712;C;gilang-gemilang
5cb0f3d49e1a9a22af094713;C;genial
5cb0f3d49e1a9a22af094714;C;berkilat
5cb0f3d49e1a9a22af094715;C;gemerlap
5cb0f3d49e1a9a22af094716;C;ringan kepala
5cb0f3d49e1a9a22af094717;C;bercelak
5cb0f3d49e1a9a22af094718;C;pintar
5cb0f3d49e1a9a22af094719;C;seminar
5cb0f3d49e1a9a22af09471a;C;pandai
5cb0f3d49e1a9a22af09471b;C;genius
5cb0f3d49e1a9a22af09471c;C;merelang
5cb0f3d49e1a9a22af09471d;C;lantip
5cb0f3d49e1a9a22af09471e;C;berbinar-binar
5cb0f3d59e1a9a22af09471f;C;abtar
5cb0f3d59e1a9a22af094720;C;pisah
5cb0f3d59e1a9a22af094721;C;belah
5cb0f3d59e1a9a22af094722;C;cerai
5cb0f3d59e1a9a22af094723;C;bercerai
5cb0f3d59e1a9a22af094724;C;potel
5cb0f3d59e1a9a22af094725;C;rantus
5cb0f3d59e1a9a22af094726;C;buntung
5cb0f3d59e1a9a22af094727;C;buyar
5cb0f3d69e1a9a22af094728;C;sakti
5cb0f3d69e1a9a22af094729;C;keramat
5cb0f3d69e1a9a22af09472a;C;sakral
5cb0f3d69e1a9a22af09472b;C;mukados
5cb0f3d79e1a9a22af09472c;C;sabil
5cb0f3d79e1a9a22af09472d;C;maksum
5cb0f3d79e1a9a22af09472e;C;haram
5cb0f3d99e1a9a22af09472f;C;titi
5cb0f3d99e1a9a22af094730;C;hemat
5cb0f3d99e1a9a22af094731;C;telaten
5cb0f3d99e1a9a22af094732;C;korek
5cb0f3d99e1a9a22af094733;C;awas
5cb0f3d99e1a9a22af094734;C;siasat
5cb0f3d99e1a9a22af094735;C;ekonomis
5cb0f3d99e1a9a22af094736;C;beringat
5cb0f3d99e1a9a22af094737;C;teliti
5cb0f3d99e1a9a22af094738;C;hati-hati
5cb0f3d99e1a9a22af094739;C;ketat
5cb0f3d99e1a9a22af09473a;C;open
5cb0f3d99e1a9a22af09473b;C;eksak
5cb0f3d99e1a9a22af09473c;C;akurat
5cb0f3da9e1a9a22af09473d;C;sampai ke akar-akarnya
5cb0f3db9e1a9a22af09473e;C;definit
5cb0f3db9e1a9a22af09473f;C;pemandian
5cb0f3db9e1a9a22af094741;C;toilet
5cb0f3db9e1a9a22af094742;C;habis-habisan
5cb0f3db9e1a9a22af094743;C;licin lindap
5cb0f3dc9e1a9a22af094745;C;ginding
5cb0f3dc9e1a9a22af094746;C;siaga
5cb0f3dd9e1a9a22af094747;C;bablas
5cb0f3dd9e1a9a22af094748;C;menggelap
5cb0f3dd9e1a9a22af094749;C;gaib
5cb0f3dd9e1a9a22af09474a;C;lulus
5cb0f3dd9e1a9a22af09474b;C;musnah
5cb0f3dd9e1a9a22af09474c;C;terbang
5cb0f3dd9e1a9a22af09474d;C;menguap
5cb0f3dd9e1a9a22af09474e;C;lucut
5cb0f3dd9e1a9a22af09474f;C;lelap
5cb0f3dd9e1a9a22af094750;C;pupus
5cb0f3dd9e1a9a22af094751;C;meresap
5cb0f3de9e1a9a22af094752;C;pucat
5cb0f3e09e1a9a22af094753;C;gampang
5cb0f3e09e1a9a22af094754;C;lencong
5cb0f3e09e1a9a22af094755;C;bengkok
5cb0f3e09e1a9a22af094756;C;licik
5cb0f3e09e1a9a22af094757;C;culas
5cb0f3e09e1a9a22af094758;C;bermain kayu
5cb0f3e09e1a9a22af094759;C;loncos
5cb0f3e09e1a9a22af09475a;C;belus
5cb0f3e09e1a9a22af09475b;C;curang
5cb0f3e09e1a9a22af09475c;C;linang
5cb0f3e09e1a9a22af09475d;C;lencun
5cb0f3e09e1a9a22af09475e;C;kerang-keroh
5cb0f3e09e1a9a22af09475f;C;deras
5cb0f3e19e1a9a22af094760;C;agung
5cb0f3e19e1a9a22af094761;C;syahdu
5cb0f3e39e1a9a22af094763;C;tengah hari
5cb0f3e79e1a9a22af094766;S;kerap-kerap
5cb0f3e79e1a9a22af094767;S;acap kali
5cb0f3e79e1a9a22af094768;S;sering
5cb0f3e89e1a9a22af09476a;S;jamak
5cb0f3e99e1a9a22af09476b;S;banyak
5cb0f3e99e1a9a22af09476c;S;konvensional
5cb0f3e99e1a9a22af09476d;S;reguler
5cb0f3e99e1a9a22af09476e;S;menggalibkan
5cb0f3e99e1a9a22af09476f;S;menjamakkan melazimkan
5cb0f3e99e1a9a22af094770;S;umum
5cb0f3e99e1a9a22af094771;S;plural
5cb0f3e99e1a9a22af094772;S;standar
5cb0f3e99e1a9a22af094773;S;membiasakan
5cb0f3e99e1a9a22af094774;S;mengistiadatkan
5cb0f3e99e1a9a22af094775;S;lumrah
5cb0f3e99e1a9a22af094776;S;bersahaja
5cb0f3e99e1a9a22af094777;S;wajar
5cb0f3e99e1a9a22af094778;S;tipikal
5cb0f3ea9e1a9a22af09477a;S;sejamaknya
5cb0f3ea9e1a9a22af09477b;S;sebagai
5cb0f3ea9e1a9a22af09477c;S;semestinya
5cb0f3ea9e1a9a22af09477d;S;sepantasnya
5cb0f3ea9e1a9a22af09477e;S;selayaknya
5cb0f3eb9e1a9a22af094780;S;gandes
5cb0f3eb9e1a9a22af094781;S;fleksibel
5cb0f3eb9e1a9a22af094782;S;supel
5cb0f3eb9e1a9a22af094783;S;elastis
5cb0f3ec9e1a9a22af094785;S;simpel
5cb0f3ec9e1a9a22af094786;S;fundamental
5cb0f3ec9e1a9a22af094787;S;esensial
5cb0f3ec9e1a9a22af094788;S;primer
5cb0f3ec9e1a9a22af094789;S;kardinal
5cb0f3ec9e1a9a22af09478a;S;mendasar
5cb0f3ed9e1a9a22af09478b;S;mudah
5cb0f3ed9e1a9a22af09478c;S;simplistis
5cb0f3ee9e1a9a22af09478e;S;berandal
5cb0f3ee9e1a9a22af09478f;S;bandit
5cb0f3ee9e1a9a22af094790;S;durjana
5cb0f3ee9e1a9a22af094791;S;cecunguk
5cb0f3ee9e1a9a22af094792;S;swasta
5cb0f3ee9e1a9a22af094793;S;bajing loncat
5cb0f3ee9e1a9a22af094794;S;pemalak
5cb0f3ee9e1a9a22af094795;S;partikelir
5cb0f3ee9e1a9a22af094796;S;bromocorah
5cb0f3ef9e1a9a22af094797;S;stereotip
5cb0f3ef9e1a9a22af094798;S;kaprah
5cb0f3ef9e1a9a22af094799;S;generik
5cb0f3f09e1a9a22af09479b;S;wajib
5cb0f3f19e1a9a22af09479c;S;blangko
5cb0f3f29e1a9a22af09479e;S;badung
5cb0f3f29e1a9a22af09479f;S;lasah
5cb0f3f29e1a9a22af0947a0;S;lesek
5cb0f3f39e1a9a22af0947a2;S;kapabel
5cb0f3f39e1a9a22af0947a3;S;pacak
5cb0f3f39e1a9a22af0947a4;S;celoteh
5cb0f3f39e1a9a22af0947a5;S;bualan
5cb0f3f39e1a9a22af0947a6;S;obrolan
5cb0f3f39e1a9a22af0947a7;S;bibir
5cb0f3f39e1a9a22af0947a8;S;tutur kata
5cb0f3f39e1a9a22af0947a9;S;campin
5cb0f3f39e1a9a22af0947aa;S;kicauan
5cb0f3f39e1a9a22af0947ab;S;kecek
5cb0f3f39e1a9a22af0947ac;S;bahasa
5cb0f3f39e1a9a22af0947ad;S;ucap
5cb0f3f39e1a9a22af0947ae;S;temberang
5cb0f3f39e1a9a22af0947af;S;serasi
5cb0f3f39e1a9a22af0947b0;S;ujar
5cb0f3f39e1a9a22af0947b1;S;rupawan
5cb0f3f39e1a9a22af0947b2;S;tahu
5cb0f3f39e1a9a22af0947b3;S;omong
5cb0f3f39e1a9a22af0947b4;S;borak
5cb0f3f39e1a9a22af0947b5;S;gebang
5cb0f3f39e1a9a22af0947b6;S;mahir
5cb0f3f39e1a9a22af0947b7;S;takah
5cb0f3f39e1a9a22af0947b8;S;cakep
5cb0f3f39e1a9a22af0947b9;S;ocehan
5cb0f3f39e1a9a22af0947ba;S;becus
5cb0f3f39e1a9a22af0947bb;S;bicara
5cb0f3f39e1a9a22af0947bc;S;berida
5cb0f3f39e1a9a22af0947bd;S;kata-kata
5cb0f3f39e1a9a22af0947be;S;buras
5cb0f3f39e1a9a22af0947bf;S;asri
5cb0f3f39e1a9a22af0947c0;S;ganteng
5cb0f3f39e1a9a22af0947c1;S;auta
5cb0f3f39e1a9a22af0947c2;S;kasep
5cb0f3f39e1a9a22af0947c3;S;bergas
5cb0f3f39e1a9a22af0947c4;S;mampu
5cb0f3f39e1a9a22af0947c5;S;lambe
5cb0f3f39e1a9a22af0947c6;S;berpengalaman
5cb0f3f49e1a9a22af0947c8;S;boyak
5cb0f3f49e1a9a22af0947c9;S;kering
5cb0f3f49e1a9a22af0947ca;S;literal
5cb0f3f49e1a9a22af0947cb;S;penulis
5cb0f3f49e1a9a22af0947cc;S;menjemukan
5cb0f3f49e1a9a22af0947cd;S;membosankan
5cb0f3f59e1a9a22af0947cf;S;kits
5cb0f3f59e1a9a22af0947d0;S;beken
5cb0f3f59e1a9a22af0947d1;S;bersengat
5cb0f3f59e1a9a22af0947d2;S;harum
5cb0f3f59e1a9a22af0947d3;S;mengakar
5cb0f3f79e1a9a22af0947d4;S;tetap
5cb0f3f89e1a9a22af0947d5;S;utas
5cb0f3f89e1a9a22af0947d6;S;sanggup
5cb0f3f89e1a9a22af0947d7;S;besar akal
5cb0f3f89e1a9a22af0947d8;S;bakir
5cb0f3f89e1a9a22af0947d9;S;arif
5cb0f3f89e1a9a22af0947da;S;spesialis
5cb0f3f89e1a9a22af0947db;S;akil
5cb0f3f89e1a9a22af0947dc;S;berpendidikan
5cb0f3f89e1a9a22af0947dd;S;tajam otak
5cb0f3f89e1a9a22af0947de;S;prigel
5cb0f3f89e1a9a22af0947df;S;berotak tajam
5cb0f3f89e1a9a22af0947e0;S;terampil
5cb0f3f89e1a9a22af0947e1;S;berilmu
5cb0f3f89e1a9a22af0947e2;S;alim
5cb0f3f89e1a9a22af0947e3;S;kipu
5cb0f3fb9e1a9a22af0947e6;S;substil
5cb0f3fb9e1a9a22af0947e7;S;gancang
5cb0f3fb9e1a9a22af0947e8;S;cantas
5cb0f3fb9e1a9a22af0947e9;S;trengginas
5cb0f3fb9e1a9a22af0947ea;S;ringan tulang
5cb0f3fc9e1a9a22af0947ec;S;bodoh
5cb0f3fc9e1a9a22af0947ed;S;celaka
5cb0f3fd9e1a9a22af0947ee;S;jarang
5cb0f3fd9e1a9a22af0947ef;S;garib
5cb0f3fd9e1a9a22af0947f0;S;ajaib
5cb0f3fd9e1a9a22af0947f1;S;hirap
5cb0f3fd9e1a9a22af0947f2;S;eksentrik
5cb0f3fd9e1a9a22af0947f3;S;aneh
5cb0f3fd9e1a9a22af0947f4;S;transendental
5cb0f3fd9e1a9a22af0947f5;S;pelik
5cb0f3fd9e1a9a22af0947f6;S;guyub
5cb0f3fd9e1a9a22af0947f7;S;asing
5cb0f3fd9e1a9a22af0947f8;S;tersembunyi
5cb0f3fd9e1a9a22af0947f9;S;supernatural
5cb0f3fd9e1a9a22af0947fa;S;ganjil
5cb0f3fd9e1a9a22af0947fb;S;eksotis
5cb0f3fd9e1a9a22af0947fc;S;samar
5cb0f3fd9e1a9a22af0947fd;S;abnormal
5cb0f3fd9e1a9a22af0947fe;S;raib
5cb0f3fd9e1a9a22af0947ff;S;penyap
5cb0f3fd9e1a9a22af094800;S;luar biasa
5cb0f3fe9e1a9a22af094801;S;halimunan
5cb0f3fe9e1a9a22af094803;S;awam
5cb0f3fe9e1a9a22af094804;S;pada umumnya
5cb0f3ff9e1a9a22af094805;S;terlalu banyak
5cb0f3ff9e1a9a22af094806;S;biasanya
5cb0f3ff9e1a9a22af094807;S;alamiah
5cb0f4019e1a9a22af094808;S;kerontang
5cb0f4019e1a9a22af094809;S;kisat
5cb0f4019e1a9a22af09480a;S;garing
5cb0f4019e1a9a22af09480b;S;cengkar
5cb0f4019e1a9a22af09480c;S;keheranan
5cb0f4029e1a9a22af09480d;S;mersik
5cb0f4029e1a9a22af09480e;S;kasang
5cb0f4029e1a9a22af09480f;S;kaget
5cb0f4029e1a9a22af094810;S;dengkel
5cb0f4029e1a9a22af094811;S;gersang
5cb0f4039e1a9a22af094812;S;bego
5cb0f4039e1a9a22af094813;S;puas
5cb0f4039e1a9a22af094814;S;kenyang
5cb0f4039e1a9a22af094815;S;wantah
5cb0f4039e1a9a22af094816;S;lugas
5cb0f4039e1a9a22af094817;S;sepele
5cb0f4039e1a9a22af094818;S;cemeh
5cb0f4069e1a9a22af09481b;S;mumpuni
5cb0f4069e1a9a22af09481c;S;ulung
5cb0f4069e1a9a22af09481d;S;teteh
5cb0f4079e1a9a22af09481e;S;medium
5cb0f4079e1a9a22af09481f;S;genah
5cb0f4089e1a9a22af094820;S;ramping
5cb0f4089e1a9a22af094821;S;frekuen
5cb0f4089e1a9a22af094822;S;menyering
5cb0f4089e1a9a22af094823;S;langsing
5cb0f4089e1a9a22af094824;S;terkadang
5cb0f4089e1a9a22af094825;S;selalu
5cb0f4099e1a9a22af094826;S;protokoler
5cb0f4099e1a9a22af094827;S;legal
5cb0f4099e1a9a22af094828;S;sahih
5cb0f4099e1a9a22af094829;S;berhal
5cb0f4099e1a9a22af09482a;S;halal
5cb0f4099e1a9a22af09482b;S;seremonial
5cb0f40b9e1a9a22af09482c;S;bertertib
5cb0f40b9e1a9a22af09482d;S;harmonis
5cb0f40b9e1a9a22af09482e;S;ajek
5cb0f40b9e1a9a22af09482f;S;berirama
5cb0f40b9e1a9a22af094830;S;rampak
5cb0f40b9e1a9a22af094831;S;simetris
5cb0f40b9e1a9a22af094832;S;periodik
5cb0f40b9e1a9a22af094833;S;melodius
5cb0f40c9e1a9a22af094834;S;melasah
5cb0f40c9e1a9a22af094835;S;pelasah
5cb0f40c9e1a9a22af094836;S;melasahkan
5cb0f40e9e1a9a22af094837;S;bersenang hati
5cb0f40e9e1a9a22af094838;S;seadanya
5cb0f40e9e1a9a22af094839;S;apa adanya
5cb0f40e9e1a9a22af09483a;S;wagu
5cb0f40f9e1a9a22af09483b;S;mahajana
5cb0f40f9e1a9a22af09483c;S;publik
5cb0f40f9e1a9a22af09483d;S;khalayak ramai
5cb0f40f9e1a9a22af09483e;S;orang banyak
5cb0f40f9e1a9a22af09483f;S;komunal
5cb0f40f9e1a9a22af094840;S;rambang
5cb0f40f9e1a9a22af094841;S;masyarakat
5cb0f40f9e1a9a22af094842;S;universal
5cb0f40f9e1a9a22af094843;S;orang ramai
5cb0f40f9e1a9a22af094844;S;sidang ramai
5cb0f40f9e1a9a22af094845;S;ijmal
5cb0f4109e1a9a22af094846;S;dangkal
5cb0f4109e1a9a22af094847;S;murba
5cb0f4109e1a9a22af094848;S;seremeh
5cb0f4109e1a9a22af094849;S;primitif
5cb0f4109e1a9a22af09484a;S;kasual
5cb0f4109e1a9a22af09484b;S;simpleks
5cb0f4119e1a9a22af09484c;S;wigata
5cb0f4119e1a9a22af09484d;S;raya
5cb0f4119e1a9a22af09484e;S;massa
5cb0f4129e1a9a22af09484f;S;hanya
5cb0f4129e1a9a22af094850;S;sengaja
5cb0f4129e1a9a22af094851;S;semaja
5cb0f4149e1a9a22af094852;S;lingat
5cb0f4149e1a9a22af094853;S;kampiun
5cb0f4149e1a9a22af094854;S;cekatan
5cb0f4159e1a9a22af094855;S;penumpil
5cb0f4159e1a9a22af094856;S;duaja
5cb0f4159e1a9a22af094857;S;derajat
5cb0f4159e1a9a22af094858;S;cagak
5cb0f4159e1a9a22af094859;S;sagang
5cb0f4159e1a9a22af09485a;S;umbul-umbul
5cb0f4159e1a9a22af09485b;S;tolok ukur
5cb0f4159e1a9a22af09485c;S;panji-panji
5cb0f4159e1a9a22af09485d;S;penumpu
5cb0f4159e1a9a22af09485e;S;penongkat
5cb0f4159e1a9a22af09485f;S;etiket
5cb0f4159e1a9a22af094860;S;kiap
5cb0f4159e1a9a22af094861;S;barometer
5cb0f4189e1a9a22af094863;C;memahami
5cb0f4189e1a9a22af094864;C;lincir lidah
5cb0f4189e1a9a22af094865;C;lancar
5cb0f4189e1a9a22af094866;C;petes
5cb0f4189e1a9a22af094867;C;menguasai
5cb0f4189e1a9a22af094868;C;petah
5cb0f4189e1a9a22af094869;C;petah lidah
5cb0f4189e1a9a22af09486a;C;bacar
5cb0f4189e1a9a22af09486b;C;galir
5cb0f41a9e1a9a22af09486c;C;budiman
5cb0f41a9e1a9a22af09486d;C;hakimah
5cb0f41a9e1a9a22af09486e;C;tajam pikiran
5cb0f41a9e1a9a22af09486f;C;pandai bicara
5cb0f41a9e1a9a22af094870;C;bestari
5cb0f41a9e1a9a22af094871;C;alim arif
5cb0f41a9e1a9a22af094872;C;sensibel
5cb0f41a9e1a9a22af094873;C;pantas mulut
5cb0f41b9e1a9a22af094874;C;berpikiran
5cb0f41b9e1a9a22af094875;C;berpengetahuan
5cb0f41b9e1a9a22af094876;C;terpelajar
5cb0f41c9e1a9a22af094877;C;tajam mata
5cb0f41c9e1a9a22af094878;C;sidik midik
5cb0f41c9e1a9a22af094879;C;selidik
5cb0f41c9e1a9a22af09487a;C;ingat-ingat
5cb0f41c9e1a9a22af09487b;C;celi
5cb0f41c9e1a9a22af09487c;C;berdikit-dikit
5cb0f41c9e1a9a22af09487d;C;perdata
5cb0f41d9e1a9a22af09487e;C;tahu adat
5cb0f41d9e1a9a22af09487f;C;bersusila
5cb0f41d9e1a9a22af094880;C;berakhlak
5cb0f41d9e1a9a22af094881;C;tahu etiket
5cb0f41d9e1a9a22af094882;C;beradab
5cb0f41d9e1a9a22af094883;C;berbudaya
5cb0f41d9e1a9a22af094884;C;mahardika
5cb0f41d9e1a9a22af094885;C;adib
5cb0f41d9e1a9a22af094886;C;beradat
5cb0f41d9e1a9a22af094887;C;berpaham
5cb0f41f9e1a9a22af094888;C;cendekiawan
5cb0f41f9e1a9a22af094889;C;bernalar
5cb0f41f9e1a9a22af09488a;C;intelektual
5cb0f41f9e1a9a22af09488b;C;berdaya
5cb0f4209e1a9a22af09488c;C;berbenak
5cb0f4209e1a9a22af09488d;C;fatanah
5cb0f4209e1a9a22af09488e;C;ampuh
5cb0f4209e1a9a22af09488f;C;digdaya
5cb0f4209e1a9a22af094890;C;otak encer
5cb0f4209e1a9a22af094891;C;banyak akal
5cb0f4239e1a9a22af094892;C;mengerti
5cb0f4239e1a9a22af094893;C;bajik
5cb0f4239e1a9a22af094894;C;mafhum
5cb0f4249e1a9a22af094895;C;beropini
5cb0f4249e1a9a22af094896;C;berpendapat
5cb0f4249e1a9a22af094897;C;bermazhab
5cb0f4249e1a9a22af094898;C;beraliran
5cb0f4249e1a9a22af094899;C;berpandangan
5cb0f4249e1a9a22af09489a;C;berpendirian
5cb0f4249e1a9a22af09489b;C;berideologi
5cb0f4249e1a9a22af09489c;C;beranggapan
5cb0f4249e1a9a22af09489d;C;berprinsip
5cb0f4249e1a9a22af09489e;C;bersuara
5cb0f4249e1a9a22af09489f;C;berasumsi
5cb0f4259e1a9a22af0948a0;C;berbudi pekerti yang baik
5cb0f4269e1a9a22af0948a1;C;maju
5cb0f4279e1a9a22af0948a2;C;mandraguna
